sat_id,altitude,velocity,inclination,eccentricity,raan,perigee,anomaly
42743,22202.92733752249,2.6991430285057727,0.10412983383248568,0.6559076,2.760566333928407,5.938121496755544,0.05492202090175756
42694,11551.787119987179,4.303634077600983,0.06592457650632982,0.5542043,4.97622865807942,6.108071187339239,0.0429961861228803
42680,749.6447200867067,7.472611385034419,1.718070699736682,0.0017605,1.125648355744491,2.244692385599435,4.043332719595932
42679,744.129687870546,7.482496170704221,1.7162258867173241,0.0007056,1.2150807719459322,0.3682051309762357,5.917566754154806
42678,747.3158248008525,7.477442604123817,1.71618748947378,0.0008846,1.2159307472916534,0.2779175034413171,6.007829947080197
42677,852.2674153155784,7.400067794805449,1.709499387780138,0.0237031,3.634761613679571,0.8663238448246693,5.4545919901245306
42676,810.6363269144671,7.441486699907427,1.7117403905396988,0.0239416,4.719476762477038,1.5378200759077159,4.795253722610877
42673,610.0188144768869,7.553259762778624,1.7092183897705668,0.0004406,1.489408133115897,2.3124024339305556,3.973557946759702
42672,681.2182039491178,7.4873278501345,1.714688251646317,0.0106672,0.2545178741598291,1.4845875337218886,4.821953769507886
42671,587.604668204859,7.618533639305725,1.7077697664914115,0.0126438,5.0175510734496385,2.001599436723161,4.30677620755046
42670,505.8749280926657,7.611543573136109,1.702422077663301,0.0069348,2.036923155454274,0.9056775287986375,5.390529679930078
42669,623.7237314723678,7.544340181592303,1.7204268942268746,0.0018696,0.9803270062356869,1.8512236137005815,4.437674156120782
42666,593.9114975699824,7.560272473947482,1.5683807911101364,0.0008687,1.2692191400135444,5.949520242100319,1.4905321251541814
42665,4196.3052548567075,5.953012250736922,1.6734321587876753,0.0817406,0.09949772999769274,5.241098080032828,0.9066985464110543
42664,3328.789370998468,6.506553451538453,1.6727479897208932,0.0341627,2.3414098060987008,6.035523086321591,0.23274140108269584
42661,770.0395714570961,7.468570414636464,1.724261382593506,0.0002823,0.9130218742910297,5.044959724022957,1.2397649635568881
